<<<<<<< HEAD
0.551324
0.032847
0.585850
0.241225
0.003922
1.000000
0.004311
0.003922
0.485277
0.321797
1.000000
0.244881
1.000000
0.003922
0.509136
1.000000
0.429200
0.093697
0.673592
0.003922
0.605324
0.490822
0.476768
0.566692
0.606743
0.003922
0.005048
0.004311
0.320017
0.003922
0.550171
0.163356
0.003963
0.476768
0.003922
0.240320
0.177396
0.183910
0.152385
0.387589
0.058761
0.476768
0.366262
0.101464
0.429200
0.209443
0.476768
0.528422
0.679519
0.917902
0.456611
0.307270
0.003922
0.336911
1.000000
0.003922
1.000000
0.482648
0.512844
1.000000
0.203406
0.003922
0.201122
0.476768
0.003963
0.621212
1.000000
0.605087
0.218358
0.429200
0.107125
0.545782
0.395125
0.003922
1.000000
0.003922
0.347500
1.000000
0.114351
0.611166
0.003922
0.021022
0.003963
0.429200
0.005399
0.003922
0.173458
0.503127
0.316618
0.682296
0.080445
0.003922
0.094557
0.003922
0.107125
0.429200
0.530749
0.242346
0.003922
0.624237
0.003922
0.004410
0.166645
1.000000
1.000000
0.476768
0.388197
0.004311
0.429200
0.488057
1.000000
0.177407
0.421905
0.298132
0.483222
0.003922
0.372593
0.369649
0.003922
0.902180
0.610265
0.179732
0.536306
0.466419
0.429200
0.003922
1.000000
0.003922
0.429200
0.188644
1.000000
0.003922
0.003922
0.005048
0.509012
0.004796
0.664059
0.003922
0.003922
0.003963
0.618676
0.757856
0.905193
0.003922
0.003922
0.003922
0.004410
1.000000
0.003922
0.003922
0.003922
0.003922
0.499534
0.003922
0.190538
0.429200
0.003922
0.003922
0.874082
0.003922
1.000000
0.220457
0.003922
0.730949
0.003922
1.000000
1.000000
0.429200
0.503127
0.003963
0.665217
0.347708
1.000000
1.000000
0.429200
0.551933
0.541563
0.351395
0.286974
0.003922
0.003922
0.574498
0.291289
0.906534
1.000000
0.476768
0.811228
0.004311
0.004311
0.003922
0.429200
0.034028
0.341415
0.293616
0.212694
0.003922
0.482642
0.518277
0.003922
0.476768
0.258866
0.429200
0.104020
0.003922
0.003922
0.003963
0.429200
0.663542
0.930702
0.425116
0.375750
0.003922
0.629010
0.003922
0.476768
0.003922
0.020201
1.000000
0.384704
1.000000
0.003922
0.429200
0.429200
1.000000
0.003922
0.611198
0.897694
0.230608
1.000000
0.137508
0.003922
0.510362
0.419172
0.429200
0.003963
0.728768
0.932742
0.069359
1.000000
0.003922
0.003922
0.382082
0.315519
0.429200
1.000000
1.000000
1.000000
0.509012
0.003922
0.244881
0.202748
0.130152
0.429200
0.004311
1.000000
0.003922
0.307963
0.474730
0.368096
0.003922
0.003922
0.418399
0.045828
0.503127
0.419250
0.531813
0.897628
0.191903
0.524180
0.223647
1.000000
0.144611
0.429200
0.429200
0.110474
1.000000
0.476768
0.003922
0.372580
0.526090
1.000000
0.003922
0.429200
0.003922
0.003922
0.429200
0.429200
1.000000
1.000000
0.003922
0.199781
0.134707
0.003963
0.456272
1.000000
0.150836
0.621212
0.003922
0.243756
0.201122
0.639079
0.003922
1.000000
0.402757
0.504479
1.000000
0.079991
0.342328
0.550430
0.429200
0.338499
0.817113
0.223108
0.003922
0.003922
0.003922
0.003922
0.003963
1.000000
0.415106
0.003922
0.875787
0.003963
0.384704
1.000000
0.429200
0.681029
0.352660
1.000000
0.068842
0.910032
0.435244
1.000000
0.348207
0.476768
0.003922
0.662397
0.886744
0.003922
0.003922
0.104245
0.242346
0.429200
0.559933
0.167832
1.000000
0.873938
0.394321
0.190294
1.000000
1.000000
0.250564
0.104020
0.332057
0.003922
1.000000
0.168413
1.000000
0.003922
0.304118
0.541599
0.905541
0.003922
0.275481
0.383031
0.003922
0.003922
0.348207
0.017401
0.708827
0.003922
0.429200
0.222627
0.429200
0.584655
0.128230
0.003963
0.003922
0.613453
1.000000
0.585361
0.544797
0.429200
0.377607
1.000000
0.482642
0.003922
0.317841
1.000000
0.097842
0.003922
0.185105
0.003922
0.384704
0.476768
0.248856
0.127319
0.003963
0.429200
0.429200
0.003922
0.402282
1.000000
0.504261
0.003922
0.429200
0.003922
0.482906
0.581834
0.476768
0.201122
0.004410
0.169933
0.429200
0.482642
0.003922
0.894983
0.169404
0.003922
0.207510
0.003922
0.429200
0.139093
0.249718
0.142667
0.476768
0.429200
0.004311
0.429200
0.434033
0.429200
1.000000
1.000000
0.910948
0.661249
0.003922
0.429200
0.650214
0.270586
0.421905
1.000000
0.432369
0.003922
0.523460
0.705911
0.003922
0.004311
0.635601
0.248283
0.004311
0.003922
1.000000
0.888738
1.000000
1.000000
0.126512
0.004356
0.524136
0.429200
0.429200
0.429200
1.000000
0.003922
0.154018
0.560687
0.003922
1.000000
0.592923
0.356466
0.429200
0.428150
0.003922
0.048229
0.429200
0.004356
0.003922
0.482642
0.003922
0.003922
0.046824
0.380533
0.429200
0.003922
0.004311
0.429200
0.349247
1.000000
0.003922
0.486088
0.914683
0.429200
0.482642
0.003922
0.149000
0.429200
1.000000
0.413974
0.429200
0.560447
0.682271
0.429200
0.003922
0.168724
0.003922
0.003922
0.595014
0.509012
0.003922
0.003922
1.000000
0.003922
0.158774
0.429200
0.476768
0.137288
0.897291
0.429200
0.437697
0.234339
0.003922
1.000000
0.356538
0.003922
0.460485
0.258173
0.383031
0.888463
0.527731
1.000000
0.364251
1.000000
0.048229
0.090252
0.107199
0.332048
1.000000
0.003922
0.390295
0.354575
0.476768
0.325974
1.000000
0.800003
0.429200
0.003922
0.051332
0.435758
0.003922
0.004356
0.003922
0.429200
1.000000
0.345209
0.312694
0.429200
0.911055
1.000000
0.512844
0.003922
0.339399
0.545782
0.234482
0.003922
0.003922
0.623176
0.003922
0.003922
0.502927
0.482642
0.429200
0.003922
0.096202
0.577120
1.000000
0.171646
0.857854
1.000000
0.003922
1.000000
0.289524
0.003922
1.000000
0.229074
0.429200
0.018113
1.000000
0.117873
0.248484
0.640625
1.000000
0.501415
0.332048
0.429200
0.100603
0.451958
0.202766
0.429200
0.435244
0.003922
1.000000
0.003922
0.241576
0.003922
0.471072
0.171049
0.003922
1.000000
0.586734
0.375879
0.409469
0.088362
1.000000
0.003922
0.482906
0.553801
0.504479
0.429200
0.488582
0.168724
0.072898
1.000000
0.455225
1.000000
0.003963
0.429200
0.003922
0.892977
0.177302
0.662397
0.203536
0.476768
0.569497
0.237214
1.000000
0.636941
0.429200
0.744307
0.501077
1.000000
1.000000
0.662397
0.429200
0.005520
0.429200
0.475803
0.897672
0.003922
1.000000
0.003922
0.373852
0.701293
0.107125
0.461324
0.003922
1.000000
0.382242
0.263982
0.536630
0.098499
0.527926
0.205321
0.455225
0.536677
0.585361
0.542601
0.199504
0.018434
0.429200
0.003922
0.429200
1.000000
0.895764
0.429200
0.408302
0.396276
0.107968
0.274867
0.003922
0.862839
0.429200
0.003922
1.000000
0.003922
0.361948
0.003922
0.004356
0.003922
0.168724
1.000000
0.594032
0.003922
1.000000
0.003922
0.429200
0.003922
0.429200
0.608778
0.164701
0.003963
0.572804
0.852843
0.450548
0.476768
0.540927
0.003922
0.003922
0.417852
0.003922
0.429200
0.003922
0.219304
0.818865
0.455225
0.003922
1.000000
0.737536
0.624516
0.003922
0.530423
0.003922
0.222136
0.590367
0.455225
0.377249
0.285781
0.003922
0.503127
0.424022
1.000000
0.003922
0.429200
0.671896
0.004356
0.268875
0.003963
0.585361
0.479073
0.359877
0.107125
1.000000
0.003963
0.260111
0.429200
0.168724
0.606743
0.234339
0.003922
0.535684
0.429200
0.271678
0.509012
0.841954
0.021022
0.455225
1.000000
0.144426
0.619879
0.094300
0.003922
0.099873
1.000000
0.455225
0.497809
0.482642
0.615086
0.100603
0.451795
0.003922
0.482881
0.003922
0.003922
0.146746
0.003922
0.429200
0.003922
0.901676
0.003963
0.476331
0.003922
0.003922
0.003922
0.003922
0.468274
0.429200
0.896452
0.004311
1.000000
0.501077
0.396495
0.177407
0.462912
0.003922
0.464809
0.003922
0.429200
0.456611
0.429105
0.521716
0.429200
0.429200
0.363261
0.384704
1.000000
0.612572
0.109679
0.895468
0.183402
0.003922
0.251723
0.510362
0.003922
0.939231
1.000000
1.000000
0.429200
0.486733
0.584532
0.003922
0.429200
1.000000
0.482642
0.003922
0.003922
0.323246
0.003922
0.410651
0.483328
0.003922
0.429200
0.121062
0.003922
0.003922
0.697612
1.000000
0.877206
1.000000
0.482642
0.253745
0.429200
0.315381
0.125584
0.705133
0.003922
0.255224
0.448626
0.637192
0.429200
0.023479
1.000000
0.532400
0.003922
0.906827
0.429200
0.476768
0.119138
0.003963
0.342230
0.003922
0.597369
0.004356
0.225181
1.000000
0.504479
0.003922
0.429200
0.003922
0.429200
0.181140
0.234339
0.835575
0.578508
0.372025
0.003922
0.003922
0.455225
0.504479
0.686983
0.211073
0.050442
0.003922
0.404974
0.003922
0.484509
0.003922
0.429200
1.000000
0.621212
0.617883
0.357650
0.003922
0.512844
0.903158
0.476768
0.301841
0.349639
0.383031
0.368200
0.429200
0.003922
0.003922
1.000000
0.158549
0.429200
0.003922
0.003922
0.607920
0.003922
0.905148
1.000000
0.429200
0.004356
0.886437
0.612450
0.555759
0.003922
0.354139
0.003922
0.476768
1.000000
0.003922
1.000000
0.263685
0.003922
0.004796
0.407566
1.000000
0.556013
0.003922
0.149218
1.000000
0.003922
0.386510
0.004311
1.000000
0.104245
1.000000
0.003922
0.429995
0.146854
0.913842
0.405445
1.000000
0.110412
0.318038
0.003922
0.117842
0.003922
0.003922
1.000000
0.003922
0.455047
0.546129
0.198586
0.255224
0.640344
0.051147
0.003922
0.003922
0.476768
0.246362
0.104245
0.003922
0.005048
0.003922
0.368087
0.003922
0.373010
0.383302
0.003922
0.534303
0.193183
0.348207
1.000000
0.413260
1.000000
0.099808
0.003922
0.225098
0.400402
0.158187
0.003922
0.421930
0.518219
0.456056
0.171459
0.885704
0.911641
0.003922
0.110928
0.003922
0.004410
0.003922
0.375879
0.005399
0.409601
0.566218
0.106662
0.527127
0.119966
0.491692
1.000000
1.000000
0.003963
0.587313
0.534470
0.406413
0.686481
0.610213
0.003922
0.003922
0.429200
0.222611
0.107125
0.927493
0.903440
0.105959
0.465017
0.315406
0.529595
0.551245
0.429200
0.018434
0.429200
0.476768
1.000000
0.003963
0.315248
1.000000
0.366266
0.003922
0.003922
0.560556
0.003922
0.429200
0.003963
0.609365
0.618913
0.003922
0.456611
0.140389
1.000000
0.326817
0.004311
0.429200
0.399978
0.476768
0.004356
0.493739
0.429200
0.429200
0.107125
0.382434
0.469593
0.422321
1.000000
0.003922
0.257895
0.228651
0.104245
0.237797
0.003922
0.003922
0.455225
0.725443
0.455225
0.138900
0.396069
0.347500
0.509982
0.192897
0.681576
0.211227
0.429200
0.482906
0.927027
0.316618
0.859309
0.662397
0.163983
0.203336
0.105344
0.175438
0.271336
0.482648
0.178637
0.514187
0.003922
0.482642
0.003922
0.864307
0.225539
1.000000
1.000000
1.000000
0.003922
0.003922
0.003922
0.742747
0.003922
0.003922
0.429200
0.556619
0.429200
0.480979
0.090498
0.003922
0.374958
0.682400
0.429200
0.322389
0.003922
0.003922
0.003922
0.201156
0.003963
0.003922
0.413715
1.000000
0.644555
0.555804
0.003922
0.429200
0.476768
0.527731
0.440182
0.338729
0.149198
0.708827
0.429200
0.400324
0.003922
0.003922
0.003922
0.003922
0.004410
0.897340
0.246191
0.480907
0.003922
0.087695
1.000000
0.833955
0.497809
0.244881
0.003922
0.207328
0.003922
0.612136
0.189178
0.933408
0.387442
0.476768
0.003922
0.003922
0.003922
0.185616
0.476768
0.003922
0.482906
0.348207
0.003922
0.003963
0.523227
0.268498
0.003922
0.280223
0.003922
0.378763
1.000000
0.455225
0.003922
0.379965
0.003922
1.000000
0.326817
0.542051
0.304861
1.000000
0.578774
0.004457
0.003922
0.307121
0.003922
0.893473
0.003922
0.003922
0.585361
0.509012
0.003922
0.003922
1.000000
1.000000
0.003963
0.392577
0.906836
1.000000
0.932037
0.262401
0.482642
1.000000
0.322575
0.429200
0.003922
0.224675
0.906917
0.569885
0.545076
0.456611
1.000000
0.057709
1.000000
1.000000
0.003922
0.003922
0.004311
0.426464
0.003922
1.000000
0.429200
0.396821
0.004311
0.455225
0.120639
0.332048
0.003922
0.003922
0.003922
0.476768
0.429200
0.400151
1.000000
0.003922
0.573882
1.000000
0.566218
0.900111
0.003922
0.003922
0.003922
0.003922
1.000000
0.348207
1.000000
0.003922
0.003922
0.896369
0.491842
1.000000
0.255178
0.429200
0.662397
1.000000
0.003922
0.107125
0.429200
1.000000
1.000000
0.429200
0.003922
0.161440
0.003922
0.100603
0.003922
0.503127
0.592067
0.482648
0.476768
0.509012
0.017220
0.003922
0.460485
0.184114
0.429200
0.003922
0.357579
0.455533
0.421758
0.004311
0.109734
0.300467
0.024549
0.464108
0.294566
0.908092
1.000000
0.003922
0.092285
0.158218
0.242839
0.149670
0.003922
0.453446
0.006617
0.596512
0.575151
0.095235
0.003922
0.003922
0.429200
0.601970
0.003922
0.570160
0.293061
0.404511
0.003922
0.473120
0.530624
0.435244
0.429200
0.280281
0.003922
0.429200
1.000000
0.171478
0.003922
0.018434
0.003963
0.003922
0.038047
0.183980
0.003963
0.076962
0.585361
1.000000
0.003922
0.429200
0.021583
1.000000
0.176181
0.003922
0.533213
0.476768
0.476768
0.004356
1.000000
0.559542
0.379237
0.527520
0.381191
0.003922
0.069826
0.003922
0.003922
0.104245
0.455225
0.291826
0.406966
0.571518
1.000000
0.570484
0.681065
0.221301
0.218544
0.515156
0.107125
0.336662
0.504479
0.164421
1.000000
0.703904
0.003963
0.429200
0.420293
0.003963
0.429200
0.351075
0.390085
0.004311
0.003922
0.175232
0.003963
0.143541
0.409988
0.260708
0.261242
0.920517
0.180249
0.614372
0.163356
0.252769
0.242387
0.476768
0.003922
0.883262
0.391748
0.687924
1.000000
0.003922
0.380620
0.003922
0.311849
0.003963
0.377607
0.434990
0.435244
0.429200
0.253542
0.101621
0.003922
0.455225
0.429200
0.003922
0.003922
0.003963
0.503127
0.003922
0.061005
0.003922
0.476768
0.325376
0.201607
0.160417
0.003963
0.003922
0.003922
0.383872
0.004311
0.003922
0.156744
0.476768
0.429200
0.429200
0.524075
0.429200
0.003922
0.423774
0.003922
0.429200
0.429200
0.756661
0.003922
0.489862
0.003922
0.820574
1.000000
0.374267
0.501077
0.429200
0.552394
0.243420
0.564282
0.545141
0.253539
1.000000
0.319469
0.357304
0.003922
0.003963
0.416647
0.429200
0.429200
0.491284
1.000000
0.168724
0.429200
0.003922
0.429200
0.511299
0.234339
0.020201
0.003922
0.184057
0.154291
0.004410
0.095969
0.003922
0.912596
0.004311
0.561103
0.238697
0.003963
1.000000
0.348771
0.429200
0.392577
0.429200
0.003922
0.003922
0.334702
0.461324
0.003922
0.028850
0.003922
0.521977
0.608884
0.823709
0.021022
0.004311
0.481750
0.342899
0.003922
0.429200
1.000000
1.000000
0.280169
0.429200
1.000000
0.003922
1.000000
0.429200
0.247486
0.003922
0.634947
1.000000
0.003922
0.383714
0.429200
0.147367
0.621846
0.025029
0.003922
0.003922
0.429200
0.003922
0.345046
0.535684
0.429200
0.152385
0.378499
0.898503
0.881282
0.335081
0.038928
0.135204
0.221169
0.003922
0.222626
0.143767
0.476768
0.204167
0.129860
0.575928
0.408610
0.429200
0.465044
0.003922
0.288856
0.328901
0.641905
0.476768
0.034819
0.482648
0.637908
0.168724
0.509012
0.635102
0.334202
0.003922
0.003922
0.005399
0.429200
0.498603
0.421905
0.588808
0.429200
0.340707
0.003922
0.640074
0.003922
0.429200
1.000000
0.003922
0.003922
0.552855
0.003922
0.132424
0.429200
0.482642
0.418027
0.168724
1.000000
0.365314
0.207882
1.000000
0.201122
0.412533
0.482642
0.014428
0.003922
0.455284
0.429200
0.440182
0.003922
0.357798
0.400151
1.000000
0.476768
1.000000
0.429200
0.334202
0.363572
0.799859
0.004311
0.335918
0.476768
0.571759
0.004311
0.003922
1.000000
0.020864
0.216073
0.003922
0.429200
0.515378
0.429200
0.003922
0.003922
0.429200
0.003922
0.429200
0.004796
0.417746
0.429200
0.724571
0.429200
0.203379
0.920034
0.282067
0.380063
0.222781
0.472214
1.000000
1.000000
0.171305
0.489511
0.429200
0.003922
0.003922
0.508430
0.003922
0.538745
0.036849
1.000000
0.379167
0.003922
1.000000
0.003922
0.527387
0.234332
0.003922
0.003922
0.914903
0.003922
0.572021
0.003922
0.306621
0.429200
0.062320
0.003922
1.000000
1.000000
0.394073
0.411821
0.890119
0.131887
0.003922
0.409992
1.000000
1.000000
0.003922
0.003922
0.003922
1.000000
0.553683
1.000000
0.134747
0.429200
0.057101
0.371751
0.311930
0.003922
0.577155
0.112939
0.366098
0.003922
0.575039
1.000000
0.552719
0.159385
0.244836
0.003922
0.003963
0.135293
0.382130
0.482642
0.429200
0.892294
0.170619
0.168724
0.003922
0.509012
0.003922
0.899640
0.573949
1.000000
0.003922
0.270322
0.333068
0.455982
0.501077
0.172386
1.000000
0.160779
1.000000
0.003922
0.553924
0.300384
0.435056
0.369336
0.456611
0.732557
0.047678
1.000000
0.411746
1.000000
1.000000
0.003963
0.501077
0.184777
0.455225
0.777897
1.000000
1.000000
0.429200
0.664270
0.505821
0.891681
0.902253
0.534323
0.201122
0.435244
0.003922
0.104245
1.000000
0.003922
0.003922
0.571176
0.003963
1.000000
0.429200
0.003922
0.003922
0.504479
0.429200
0.003922
0.429200
0.607515
0.479219
0.003922
0.256194
1.000000
0.003922
0.003922
0.570160
1.000000
0.003922
0.004311
0.003922
0.048229
0.234690
0.568693
0.003922
0.546857
0.465437
0.177302
0.003922
0.328008
0.569337
0.003922
0.139994
1.000000
0.197488
0.211585
0.541727
0.555316
0.610956
1.000000
0.150468
0.429200
0.003922
0.708609
0.352616
0.073508
0.384902
0.881807
0.557997
0.429200
0.378710
0.003922
0.003922
0.435244
0.429200
0.104245
0.050641
0.003963
0.602257
0.003922
0.547573
0.173941
0.003922
0.003922
0.480907
1.000000
1.000000
0.003922
1.000000
0.792320
0.510362
0.003922
0.482906
0.496931
0.657956
0.003963
0.429200
0.003922
0.004356
0.476768
0.928876
0.003922
0.003963
0.003922
1.000000
0.429200
0.311957
0.372025
0.257617
0.161080
0.183980
1.000000
0.003922
1.000000
0.349804
0.003922
1.000000
0.650731
0.003922
0.003922
0.003922
0.665217
0.752018
0.104159
0.287592
0.537140
0.003963
0.496345
0.003922
0.164727
0.067159
0.396069
0.252769
0.004410
1.000000
0.003922
0.839474
1.000000
1.000000
0.020201
0.429200
0.003922
0.102698
0.318453
0.003922
0.195354
0.482648
0.328901
0.003922
0.003922
0.003922
1.000000
0.003963
0.003922
0.366262
0.252550
0.269868
0.288158
0.348635
0.003922
0.675661
0.429200
0.890450
0.003922
1.000000
0.003922
0.003922
0.244881
0.242346
0.603048
0.003922
0.173346
0.482642
0.003922
0.128369
1.000000
0.887114
0.482642
0.003922
0.621212
1.000000
0.476768
0.003922
0.594571
0.207134
0.416135
0.456611
1.000000
0.004311
0.581677
0.474049
0.003922
0.003922
0.004311
0.244881
0.003963
0.429200
0.240506
0.003922
0.152985
0.003922
0.637921
1.000000
0.476768
0.380320
0.003922
0.333068
0.003922
0.455225
0.003922
0.348207
0.547339
0.629267
0.061416
0.497809
0.053520
0.429200
0.429200
0.003922
0.503890
0.287777
0.437194
0.429200
0.280427
0.429200
0.003922
0.003922
1.000000
0.429200
0.003922
0.708827
0.746182
0.253103
0.006745
0.003922
0.265736
1.000000
0.509017
0.370943
0.300435
0.497809
0.003963
0.003922
0.230632
0.516759
0.360688
0.563523
1.000000
0.652019
1.000000
0.482873
1.000000
0.003922
0.003922
0.003922
0.341697
0.183922
0.429200
0.003963
0.201122
0.565964
0.482642
0.621368
0.352501
0.482642
0.524068
0.366262
0.429200
0.003922
0.335417
0.103710
0.534303
0.003922
0.892306
0.003922
0.429200
0.858654
0.456611
0.003922
0.003963
0.003963
0.634617
0.429200
0.003922
0.944956
0.003922
0.421372
0.703904
0.448237
0.406006
0.876128
0.168724
0.299808
0.434990
0.159061
0.429200
0.003922
0.541922
0.107125
0.161785
0.168556
0.336911
0.536630
0.140055
0.429200
0.460485
0.562845
0.191662
0.200601
0.429200
0.003963
0.291120
0.318888
0.003922
0.003963
1.000000
0.222492
0.621212
0.090686
0.003922
0.509012
0.003922
0.003963
1.000000
0.111016
0.003922
1.000000
0.382784
0.353977
1.000000
0.465110
0.253376
0.444072
0.003922
1.000000
0.003922
0.429200
0.623095
0.003922
0.238040
0.429200
0.203918
0.003963
0.414616
0.057731
0.503127
0.542545
0.536260
0.107125
0.646237
0.521364
0.003922
0.003922
1.000000
0.003922
0.702363
0.003922
0.443442
1.000000
0.671171
0.429200
0.003922
0.723582
0.435244
0.003963
0.003922
0.503127
0.376948
0.003922
0.106930
0.429200
0.621212
0.046824
0.203865
0.816414
0.332048
0.429200
0.515125
0.003922
0.004311
0.429200
0.657659
0.207510
0.218907
0.047103
0.003922
0.241367
0.003922
1.000000
0.248283
0.003922
0.523042
0.003922
0.125669
0.177843
0.251212
0.332905
0.429200
0.003922
0.429200
0.831904
0.789027
0.429200
0.455225
0.919464
0.079427
0.003922
0.248245
0.476768
0.621212
0.503127
0.003922
0.888341
0.441872
0.003922
0.119325
0.398671
0.189742
0.562017
0.185887
0.242387
0.224958
0.476768
0.107125
0.003922
0.387997
0.429200
0.934567
0.118556
0.301841
0.101960
0.582442
0.003922
0.003922
0.004311
0.038948
0.771396
0.134978
0.465110
0.003922
0.003963
0.429200
0.429200
0.429200
0.655516
1.000000
0.120775
0.003922
0.503127
0.003963
0.003922
0.301155
0.356650
1.000000
0.162644
0.003922
0.504479
1.000000
0.486323
0.224283
0.429200
0.483562
0.074115
0.509012
0.295635
0.003922
0.340171
0.185913
0.503127
0.003922
0.679519
0.003922
